# uart-data-probe-r01-b2026-09-13-21-30-31Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
0,1,forward,2,255,0,0,3123,255,255,0,0
0,1,forward,2,256,0,0,3120,256,256,0,0
0,1,forward,2,257,0,0,3138,257,257,0,0
0,1,forward,2,4095,6,0,37533,4095,4095,0,0
0,1,forward,2,4096,4,0,37559,4096,4096,0,0
0,1,forward,2,4097,4,0,37552,4097,4097,0,0
0,1,forward,2,32768,36,0,294536,32768,32768,0,0
0,1,forward,2,65535,70,2,588310,65535,65535,0,0
0,1,forward,3,0,0,0,693,0,0,0,0
0,1,forward,3,1,0,0,918,1,1,0,0
0,1,forward,3,63,0,0,1391,63,63,0,0
0,1,forward,3,64,0,0,1399,64,64,0,0
0,1,forward,3,65,0,0,1409,65,65,0,0
0,1,forward,3,255,0,0,3112,255,255,0,0
0,1,forward,3,256,2,0,3143,256,256,0,0
0,1,forward,3,257,0,0,3128,257,257,0,0
0,1,forward,3,4095,4,0,37543,4095,4095,0,0
0,1,forward,3,4096,4,0,37539,4096,4096,0,0
0,1,forward,3,4097,6,0,37546,4097,4097,0,0
0,1,forward,3,32768,34,0,294436,32768,32768,0,0
0,1,forward,3,65535,70,0,588186,65535,65535,0,0
1,1,forward,0,0,0,0,687,0,0,0,0
1,1,forward,0,1,0,0,883,1,1,0,0
1,1,forward,0,63,0,0,1401,63,63,0,0
1,1,forward,0,64,2,0,1411,64,64,0,0
1,1,forward,0,65,0,0,1409,65,65,0,0
1,1,forward,0,255,0,0,3131,255,255,0,0
1,1,forward,0,256,0,0,3146,256,256,0,0
1,1,forward,0,257,2,0,3157,257,257,0,0
1,1,forward,0,4095,4,0,37529,4095,4095,0,0
1,1,forward,0,4096,4,0,37554,4096,4096,0,0
1,1,forward,0,4097,4,0,37558,4097,4097,0,0
1,1,forward,0,32768,36,0,294550,32768,32768,0,0
1,1,forward,0,65535,70,0,588266,65535,65535,0,0
1,1,forward,1,0,0,0,691,0,0,0,0
1,1,forward,1,1,0,0,865,1,1,0,0
1,1,forward,1,63,0,0,1401,63,63,0,0
1,1,forward,1,64,0,0,1413,64,64,0,0
1,1,forward,1,65,0,0,1403,65,65,0,0
1,1,forward,1,255,0,0,3105,255,255,0,0
1,1,forward,1,256,0,0,3117,256,256,0,0
1,1,forward,1,257,0,0,3120,257,257,0,0
1,1,forward,1,4095,4,2,37298,4095,4095,0,0
1,1,forward,1,4096,4,0,37330,4096,4096,0,0
1,1,forward,1,4097,4,0,37324,4097,4097,0,0
1,1,forward,1,32768,34,0,292635,32768,32768,0,0
1,1,forward,1,65535,70,2,584426,65535,65535,0,0
1,1,forward,2,0,0,0,684,0,0,0,0
1,1,forward,2,1,0,0,870,1,1,0,0
1,1,forward,2,63,0,0,1393,63,63,0,0
1,1,forward,2,64,0,0,1395,64,64,0,0
1,1,forward,2,65,0,2,1415,65,65,0,0
1,1,forward,2,255,0,0,3118,255,255,0,0
1,1,forward,2,256,0,0,3136,256,256,0,0
1,1,forward,2,257,2,0,3143,257,257,0,0
1,1,forward,2,4095,4,0,37515,4095,4095,0,0
1,1,forward,2,4096,4,0,37567,4096,4096,0,0
1,1,forward,2,4097,4,0,37556,4097,4097,0,0
1,1,forward,2,32768,36,0,294518,32768,32768,0,0
1,1,forward,2,65535,70,0,588246,65535,65535,0,0
1,1,forward,3,0,0,0,698,0,0,0,0
1,1,forward,3,1,0,0,868,1,1,0,0
1,1,forward,3,63,0,0,1396,63,63,0,0
1,1,forward,3,64,0,0,1405,64,64,0,0
1,1,forward,3,65,0,0,1421,65,65,0,0
1,1,forward,3,255,0,0,3113,255,255,0,0
1,1,forward,3,256,2,0,3130,256,256,0,0
1,1,forward,3,257,0,0,3127,257,257,0,0
1,1,forward,3,4095,4,0,37525,4095,4095,0,0
1,1,forward,3,4096,4,0,37561,4096,4096,0,0
1,1,forward,3,4097,4,0,37555,4097,4097,0,0
1,1,forward,3,32768,34,0,294447,32768,32768,0,0
1,1,forward,3,65535,70,0,588113,65535,65535,0,0
2,1,forward,0,0,0,0,699,0,0,0,0
2,1,forward,0,1,0,0,883,1,1,0,0
2,1,forward,0,63,0,0,1394,63,63,0,0
2,1,forward,0,64,0,0,1404,64,64,0,0
2,1,forward,0,65,0,0,1412,65,65,0,0
2,1,forward,0,255,2,0,3126,255,255,0,0
2,1,forward,0,256,0,0,3126,256,256,0,0
2,1,forward,0,257,0,0,3129,257,257,0,0
2,1,forward,0,4095,4,0,37528,4095,4095,0,0
2,1,forward,0,4096,4,0,37570,4096,4096,0,0
2,1,forward,0,4097,4,2,37575,4097,4097,0,0
2,1,forward,0,32768,34,0,294537,32768,32768,0,0
2,1,forward,0,65535,70,2,588359,65535,65535,0,0
2,1,forward,1,0,0,0,682,0,0,0,0
2,1,forward,1,1,0,0,862,1,1,0,0
2,1,forward,1,63,0,0,1406,63,63,0,0
2,1,forward,1,64,0,0,1412,64,64,0,0
2,1,forward,1,65,0,0,1418,65,65,0,0
2,1,forward,1,255,0,0,3094,255,255,0,0
2,1,forward,1,256,2,0,3118,256,256,0,0
2,1,forward,1,257,0,0,3121,257,257,0,0
2,1,forward,1,4095,6,0,37294,4095,4095,0,0
2,1,forward,1,4096,4,0,37321,4096,4096,0,0
2,1,forward,1,4097,6,0,37328,4097,4097,0,0
