# uart-data-probe-r01-b2026-09-13-21-30-31Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
0,1,forward,3,32768,34,0,296033,32768,32768,0,0
0,1,forward,3,65535,70,0,590037,65535,65535,0,0
1,1,forward,0,0,0,0,1891,0,0,0,0
1,1,forward,0,1,0,0,2052,1,1,0,0
1,1,forward,0,63,2,0,2999,63,63,0,0
1,1,forward,0,64,0,0,2998,64,64,0,0
1,1,forward,0,65,0,0,2999,65,65,0,0
1,1,forward,0,255,2,0,4996,255,255,0,0
1,1,forward,0,256,0,0,4998,256,256,0,0
1,1,forward,0,257,0,2,4998,257,257,0,0
1,1,forward,0,4095,4,2,39037,4095,4095,0,0
1,1,forward,0,4096,6,0,39026,4096,4096,0,0
1,1,forward,0,4097,6,0,39035,4097,4097,0,0
1,1,forward,0,32768,36,0,296038,32768,32768,0,0
1,1,forward,0,65535,70,0,590149,65535,65535,0,0
1,1,forward,1,0,0,2,1873,0,0,0,0
1,1,forward,1,1,2,0,2062,1,1,0,0
1,1,forward,1,63,0,0,2998,63,63,0,0
1,1,forward,1,64,0,0,2999,64,64,0,0
1,1,forward,1,65,0,0,3002,65,65,0,0
1,1,forward,1,255,0,0,4002,255,255,0,0
1,1,forward,1,256,0,0,4014,256,256,0,0
1,1,forward,1,257,0,2,4997,257,257,0,0
1,1,forward,1,4095,4,0,38050,4095,4095,0,0
1,1,forward,1,4096,4,0,38998,4096,4096,0,0
1,1,forward,1,4097,4,0,38999,4097,4097,0,0
1,1,forward,1,32768,36,0,292981,32768,32768,0,0
1,1,forward,1,65535,70,0,583145,65535,65535,0,0
1,1,forward,2,0,0,0,1864,0,0,0,0
1,1,forward,2,1,0,0,2065,1,1,0,0
1,1,forward,2,63,0,2,2997,63,63,0,0
1,1,forward,2,64,0,0,2999,64,64,0,0
1,1,forward,2,65,0,0,3000,65,65,0,0
1,1,forward,2,255,0,2,4998,255,255,0,0
1,1,forward,2,256,0,0,4998,256,256,0,0
1,1,forward,2,257,2,0,4995,257,257,0,0
1,1,forward,2,4095,4,0,39039,4095,4095,0,0
1,1,forward,2,4096,6,0,39038,4096,4096,0,0
1,1,forward,2,4097,4,0,39096,4097,4097,0,0
1,1,forward,2,32768,36,0,296033,32768,32768,0,0
1,1,forward,2,65535,70,0,590038,65535,65535,0,0
1,1,forward,3,0,0,2,1885,0,0,0,0
1,1,forward,3,1,0,0,2050,1,1,0,0
