# uart-data-probe-r01-b2026-09-13-21-30-31Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
0,1,forward,0,4096,4,0,37558,4096,4096,0,0
0,1,forward,0,4097,4,0,37560,4097,4097,0,0
0,1,forward,0,32768,34,0,294540,32768,32768,0,0
0,1,forward,0,65535,70,0,588295,65535,65535,0,0
0,1,forward,1,0,0,0,673,0,0,0,0
0,1,forward,1,1,0,0,878,1,1,0,0
0,1,forward,1,63,0,0,1387,63,63,0,0
0,1,forward,1,64,0,0,1403,64,64,0,0
0,1,forward,1,65,0,0,1412,65,65,0,0
0,1,forward,1,255,0,0,3114,255,255,0,0
0,1,forward,1,256,0,0,3098,256,256,0,0
0,1,forward,1,257,2,0,3114,257,257,0,0
0,1,forward,1,4095,6,0,37310,4095,4095,0,0
0,1,forward,1,4096,4,0,37308,4096,4096,0,0
0,1,forward,1,4097,4,0,37310,4097,4097,0,0
0,1,forward,1,32768,34,0,292614,32768,32768,0,0
0,1,forward,1,65535,70,0,584433,65535,65535,0,0
0,1,forward,2,0,0,0,691,0,0,0,0
0,1,forward,2,1,0,0,856,1,1,0,0
0,1,forward,2,63,0,0,1390,63,63,0,0
0,1,forward,2,64,0,0,1400,64,64,0,0
0,1,forward,2,65,0,0,1407,65,65,0,0
0,1,forward,2,255,0,0,3115,255,255,0,0
0,1,forward,2,256,0,0,3134,256,256,0,0
0,1,forward,2,257,0,0,3122,257,257,0,0
0,1,forward,2,4095,4,0,37513,4095,4095,0,0
0,1,forward,2,4096,4,0,37546,4096,4096,0,0
0,1,forward,2,4097,6,0,37567,4097,4097,0,0
0,1,forward,2,32768,36,0,294530,32768,32768,0,0
0,1,forward,2,65535,70,0,588252,65535,65535,0,0
0,1,forward,3,0,0,0,672,0,0,0,0
0,1,forward,3,1,0,0,862,1,1,0,0
0,1,forward,3,63,0,0,1392,63,63,0,0
0,1,forward,3,64,0,0,1403,64,64,0,0
0,1,forward,3,65,0,0,1409,65,65,0,0
