# uart-data-probe-r01-b2026-09-13-21-30-31Z (experimental)
repeat,route,direction,pattern,length,send_ticks,reply_ticks,elapsed_us,expected_bytes,actual_bytes,errors,status
1,1,forward,1,4096,10,2,90038,4096,4096,0,0
1,1,forward,1,4097,10,0,90040,4097,4097,0,0
1,1,forward,1,32768,84,0,700044,32768,32768,0,0
1,1,forward,1,65535,168,0,1397131,65535,65535,0,0
1,1,forward,2,0,0,2,1874,0,0,0,0
1,1,forward,2,1,0,0,2063,1,1,0,0
1,1,forward,2,63,0,0,3999,63,63,0,0
1,1,forward,2,64,0,2,3987,64,64,0,0
1,1,forward,2,65,0,0,4001,65,65,0,0
1,1,forward,2,255,0,0,8003,255,255,0,0
1,1,forward,2,256,0,2,8004,256,256,0,0
1,1,forward,2,257,2,0,8005,257,257,0,0
1,1,forward,2,4095,12,0,91031,4095,4095,0,0
1,1,forward,2,4096,12,0,91036,4096,4096,0,0
1,1,forward,2,4097,10,0,91011,4097,4097,0,0
1,1,forward,2,32768,86,0,710045,32768,32768,0,0
1,1,forward,2,65535,170,2,1418135,65535,65535,0,0
1,1,forward,3,0,0,0,1876,0,0,0,0
1,1,forward,3,1,0,0,2004,1,1,0,0
1,1,forward,3,63,0,2,4004,63,63,0,0
1,1,forward,3,64,0,0,4006,64,64,0,0
1,1,forward,3,65,0,0,4007,65,65,0,0
1,1,forward,3,255,0,0,8019,255,255,0,0
1,1,forward,3,256,0,0,8020,256,256,0,0
1,1,forward,3,257,2,0,8019,257,257,0,0
1,1,forward,3,4095,10,0,90036,4095,4095,0,0
1,1,forward,3,4096,10,0,90038,4096,4096,0,0
1,1,forward,3,4097,10,0,90038,4097,4097,0,0
1,1,forward,3,32768,84,2,701102,32768,32768,0,0
1,1,forward,3,65535,168,0,1399128,65535,65535,0,0
2,1,forward,0,0,0,0,1873,0,0,0,0
2,1,forward,0,1,0,0,2065,1,1,0,0
2,1,forward,0,63,0,0,3999,63,63,0,0
2,1,forward,0,64,0,0,3999,64,64,0,0
2,1,forward,0,65,0,0,4000,65,65,0,0
2,1,forward,0,255,0,0,8004,255,255,0,0
2,1,forward,0,256,0,2,8004,256,256,0,0
2,1,forward,0,257,2,0,8005,257,257,0,0
2,1,forward,0,4095,10,0,91041,4095,4095,0,0
2,1,forward,0,4096,12,0,91039,4096,4096,0,0
2,1,forward,0,4097,10,2,91037,4097,4097,0,0
2,1,forward,0,32768,84,0,710044,32768,32768,0,0
2,1,forward,0,65535,170,2,1418118,65535,65535,0,0
2,1,forward,1,0,0,0,1868,0,0,0,0
2,1,forward,1,1,0,0,2060,1,1,0,0
2,1,forward,1,63,0,0,4032,63,63,0,0
2,1,forward,1,64,0,0,4031,64,64,0,0
2,1,forward,1,65,0,0,4033,65,65,0,0
2,1,forward,1,255,2,0,8037,255,255,0,0
2,1,forward,1,256,2,0,8037,256,256,0,0
2,1,forward,1,257,2,0,8037,257,257,0,0
2,1,forward,1,4095,12,0,90032,4095,4095,0,0
2,1,forward,1,4096,10,2,90036,4096,4096,0,0
2,1,forward,1,4097,10,0,90035,4097,4097,0,0
2,1,forward,1,32768,84,0,700042,32768,32768,0,0
2,1,forward,1,65535,168,0,1397131,65535,65535,0,0
2,1,forward,2,0,0,0,1876,0,0,0,0
2,1,forward,2,1,0,0,3070,1,1,0,0
2,1,forward,2,63,0,0,3939,63,63,0,0
2,1,forward,2,64,0,2,3998,64,64,0,0
2,1,forward,2,65,0,0,4000,65,65,0,0
2,1,forward,2,255,0,0,8004,255,255,0,0
2,1,forward,2,256,0,2,8004,256,256,0,0
2,1,forward,2,257,2,0,8005,257,257,0,0
2,1,forward,2,4095,12,0,91043,4095,4095,0,0
2,1,forward,2,4096,12,0,91038,4096,4096,0,0
2,1,forward,2,4097,10,0,91038,4097,4097,0,0
2,1,forward,2,32768,86,0,710044,32768,32768,0,0
2,1,forward,2,65535,170,2,1418119,65535,65535,0,0
2,1,forward,3,0,0,0,1868,0,0,0,0
2,1,forward,3,1,0,0,2123,1,1,0,0
2,1,forward,3,63,0,2,4006,63,63,0,0
2,1,forward,3,64,0,0,4005,64,64,0,0
2,1,forward,3,65,0,0,4006,65,65,0,0
2,1,forward,3,255,0,0,8020,255,255,0,0
2,1,forward,3,256,2,0,8020,256,256,0,0
2,1,forward,3,257,2,0,8022,257,257,0,0
2,1,forward,3,4095,10,0,90036,4095,4095,0,0
2,1,forward,3,4096,12,0,90031,4096,4096,0,0
2,1,forward,3,4097,10,0,90038,4097,4097,0,0
2,1,forward,3,32768,82,2,701034,32768,32768,0,0
2,1,forward,3,65535,168,0,1399099,65535,65535,0,0
0,0,reverse,3,1,0,0,318,8,8,0,0
0,0,reverse,3,8,0,2,2627,64,64,0,0
0,0,reverse,3,64,0,2,21272,512,512,0,0
0,0,reverse,3,256,0,10,84942,2048,2048,0,0
1,0,reverse,3,1,0,0,308,8,8,0,0
1,0,reverse,3,8,0,0,2629,64,64,0,0
1,0,reverse,3,64,0,2,21329,512,512,0,0
1,0,reverse,3,256,0,10,84908,2048,2048,0,0
2,0,reverse,3,1,0,0,308,8,8,0,0
2,0,reverse,3,8,0,0,2670,64,64,0,0
2,0,reverse,3,64,0,2,21302,512,512,0,0
2,0,reverse,3,256,0,10,84950,2048,2048,0,0
0,1,reverse,3,1,0,0,14,8,8,0,0
0,1,reverse,3,8,0,2,22,64,64,0,0
0,1,reverse,3,64,0,4,154,512,512,0,0
0,1,reverse,3,256,0,14,610,2048,2048,0,0
1,1,reverse,3,1,0,0,4,8,8,0,0
1,1,reverse,3,8,0,0,20,64,64,0,0
1,1,reverse,3,64,0,4,152,512,512,0,0
1,1,reverse,3,256,0,14,605,2048,2048,0,0
2,1,reverse,3,1,0,0,3,8,8,0,0
2,1,reverse,3,8,0,0,21,64,64,0,0
2,1,reverse,3,64,0,2,150,512,512,0,0
2,1,reverse,3,256,0,12,671,2048,2048,0,0
# terminal,status=0,saved=336,recovery=0
